seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr11	64901965	64902165	201	*	X05976	84447	64894751	64902003	7253	-	0	overlapStart	0	SYVN1
chr11	65029389	65029448	60	*	X05977	23649	65029432	65065088	35657	+	0	overlapStart	0	POLA2
chr11	65122347	65122359	13	*	X05978	220359	65122282	65125082	2801	+	0	inside	64	TIGD3
chr11	65154091	65154165	75	*	X05979	83786	65154041	65180995	26955	+	0	inside	49	FRMD8
chr11	65190126	65190634	509	*	X05980	283131	65190269	65212028	21760	+	0	overlapStart	0	NEAT1
chr11	65264858	65264868	11	*	X05982	378938	65265233	65273939	8707	+	364	upstream	364	MALAT1
chr11	65264881	65264903	23	*	X05983	378938	65265233	65273939	8707	+	329	upstream	329	MALAT1
chr11	65265159	65265332	174	*	X05984	378938	65265233	65273939	8707	+	0	overlapStart	0	MALAT1
chr11	65292589	65292952	364	*	X05986	57410	65292548	65306182	13635	+	0	inside	40	SCYL1
chr11	65382706	65382741	36	*	X05987	399909	65383783	65404910	21128	+	1041	upstream	1041	PCNX3
chr11	65382706	65382741	36	*	X05987	4296	65365226	65381720	16495	-	985	upstream	985	MAP3K11
chr11	65382812	65382831	20	*	X05988	399909	65383783	65404910	21128	+	951	upstream	951	PCNX3
chr11	65382812	65382831	20	*	X05988	4296	65365226	65381720	16495	-	1091	upstream	1091	MAP3K11
chr11	65383304	65383384	81	*	X05989	399909	65383783	65404910	21128	+	398	upstream	398	PCNX3
chr11	65383304	65383384	81	*	X05989	4296	65365226	65381720	16495	-	1583	upstream	1583	MAP3K11
chr11	65383396	65383463	68	*	X05990	399909	65383783	65404910	21128	+	319	upstream	319	PCNX3
chr11	65383396	65383463	68	*	X05990	4296	65365226	65381720	16495	-	1675	upstream	1675	MAP3K11
chr11	65430300	65430338	39	*	X05992	5970	65421067	65430443	9377	-	0	inside	104	RELA
chr11	65430567	65430609	43	*	X05993	5970	65421067	65430443	9377	-	123	upstream	123	RELA
chr11	65479350	65479753	404	*	X05994	10524	65479473	65487077	7605	+	0	overlapStart	0	KAT5
chr11	65487891	65488303	413	*	X05995	84153	65485144	65488409	3266	-	0	inside	105	RNASEH2C
chr11	65488341	65488359	19	*	X05996	84153	65485144	65488409	3266	-	0	inside	49	RNASEH2C
chr11	65658088	65658814	727	*	X06001	11007	65657875	65659106	1232	+	0	inside	212	CCDC85B
chr11	65667638	65667721	84	*	X06004	8061	65659692	65667997	8306	-	0	inside	275	FOSL1
chr11	65686150	65686172	23	*	X06005	10589	65686728	65689048	2321	+	555	upstream	555	DRAP1
chr11	65728999	65729010	12	*	X06006	9092	65729160	65747607	18448	+	149	upstream	149	SART1
chr11	65729029	65729301	273	*	X06007	9092	65729160	65747607	18448	+	0	overlapStart	0	SART1
chr11	65769462	65769957	496	*	X06008	84285	65764016	65769637	5622	-	0	overlapStart	0	EIF1AD
chr11	65769462	65769957	496	*	X06008	8815	65769550	65771617	2068	+	0	overlapStart	0	BANF1
chr11	65819766	65819794	29	*	X06009	10992	65819816	65836382	16567	+	21	upstream	21	SF3B2
chr11	65819807	65819872	66	*	X06010	10992	65819816	65836382	16567	+	0	overlapStart	0	SF3B2
chr11	65819907	65819925	19	*	X06011	10992	65819816	65836382	16567	+	0	inside	90	SF3B2
chr11	66036162	66036204	43	*	X06015	81876	66036056	66044963	8908	+	0	inside	105	RAB1B
chr11	66115417	66115752	336	*	X06016	11041	66112843	66115161	2319	-	255	upstream	255	B4GAT1
chr11	66360700	66360717	18	*	X06020	55231	66357640	66360554	2915	-	145	upstream	145	CCDC87
chr11	66360700	66360717	18	*	X06020	9973	66360690	66373490	12801	+	0	inside	9	CCS
chr11	66384128	66384142	15	*	X06021	100526737	66384053	66413944	29892	+	0	inside	74	RBM14-RBM4
chr11	66384128	66384142	15	*	X06021	10432	66384053	66397397	13345	+	0	inside	74	RBM14
chr11	66445123	66445599	477	*	X06023	83759	66432470	66445275	12806	-	0	overlapStart	0	RBM4B
chr11	66610869	66610880	12	*	X06024	9986	66610883	66614003	3121	+	2	upstream	2	RCE1
chr11	66624132	66624187	56	*	X06025	78999	66624876	66627946	3071	+	688	upstream	688	LRFN4
chr11	66624204	66624574	371	*	X06026	78999	66624876	66627946	3071	+	301	upstream	301	LRFN4
chr11	66725680	66725703	24	*	X06027	5091	66615997	66725847	109851	-	0	inside	143	PC
chr11	66886727	66886943	217	*	X06028	22992	66886740	67025550	138811	+	0	overlapStart	0	KDM2A
chr11	67195920	67195978	59	*	X06030	6199	67195935	67202879	6945	+	0	overlapStart	0	RPS6KB2
chr11	67236605	67236674	70	*	X06031	80194	67231819	67236748	4930	-	0	inside	73	TMEM134
chr11	67351265	67351287	23	*	X06032	2950	67351066	67354124	3059	+	0	inside	198	GSTP1
chr11	67980623	67980802	180	*	X06035	51111	67923507	67981068	57562	-	0	inside	265	KMT5B
chr11	67980834	67980972	139	*	X06036	51111	67923507	67981068	57562	-	0	inside	95	KMT5B
chr11	67980985	67981604	620	*	X06037	51111	67923507	67981068	57562	-	0	overlapStart	0	KMT5B
chr11	68227512	68227574	63	*	X06038	55291	68228186	68382801	154616	+	611	upstream	611	PPP6R3
chr11	68518924	68518950	27	*	X06039	9633	68474908	68518988	44081	-	0	inside	37	TESMIN
chr11	68671105	68671600	496	*	X06040	219927	68658746	68671303	12558	-	0	overlapStart	0	MRPL21
chr11	68671105	68671600	496	*	X06040	3508	68671319	68708069	36751	+	0	overlapStart	0	IGHMBP2
chr11	69489993	69490136	144	*	X06041	220064	69471368	69490165	18798	-	0	inside	28	LTO1
chr11	71164276	71164290	15	*	X06042	55191	71164217	71212581	48365	+	0	inside	58	NADSYN1
chr11	71639787	71639848	62	*	X06043	100133315	71576555	71639493	62939	-	293	upstream	293	LOC100133315
chr11	71639787	71639848	62	*	X06043	55298	71639768	71708643	68876	+	0	inside	18	RNF121
chr11	71639974	71640261	288	*	X06044	100133315	71576555	71639493	62939	-	480	upstream	480	LOC100133315
chr11	71639974	71640261	288	*	X06044	55298	71639768	71708643	68876	+	0	inside	205	RNF121
chr11	71640350	71640419	70	*	X06045	100133315	71576555	71639493	62939	-	856	upstream	856	LOC100133315
chr11	71814130	71814248	119	*	X06047	55004	71808338	71814433	6096	-	0	inside	184	LAMTOR1
chr11	72145254	72145638	385	*	X06048	81570	72003470	72145724	142255	-	0	inside	85	CLPB
chr11	72504804	72504865	62	*	X06049	10809	72465774	72504750	38977	-	53	upstream	53	STARD10
chr11	72504804	72504865	62	*	X06049	116985	72396114	72504750	108637	-	53	upstream	53	ARAP1
chr11	72504896	72504989	94	*	X06050	10809	72465774	72504750	38977	-	145	upstream	145	STARD10
chr11	72504896	72504989	94	*	X06050	116985	72396114	72504750	108637	-	145	upstream	145	ARAP1
chr11	72524975	72525219	245	*	X06051	89849	72525451	72554717	29267	+	231	upstream	231	ATG16L2
chr11	72525248	72525308	61	*	X06052	89849	72525451	72554717	29267	+	142	upstream	142	ATG16L2
chr11	72853652	72853849	198	*	X06053	9873	72547790	72853143	305354	-	508	upstream	508	FCHSD2
chr11	72853922	72853998	77	*	X06054	9873	72547790	72853143	305354	-	778	upstream	778	FCHSD2
chr11	73087444	73087576	133	*	X06056	84957	73087405	73108519	21115	+	0	inside	38	RELT
chr11	73309573	73309614	42	*	X06060	23201	73117028	73309228	192201	-	344	upstream	344	FAM168A
chr11	73472007	73472126	120	*	X06061	5870	73386683	73472201	85519	-	0	inside	74	RAB6A
chr11	73498779	73499259	481	*	X06062	51642	73498917	73575656	76740	+	0	overlapStart	0	MRPL48
chr11	73587686	73587711	26	*	X06063	51287	73583713	73587890	4178	-	0	inside	178	COA4
chr11	73587686	73587711	26	*	X06063	80227	73587744	73638781	51038	+	32	upstream	32	PAAF1
chr11	73587734	73587843	110	*	X06064	51287	73583713	73587890	4178	-	0	inside	46	COA4
chr11	73587734	73587843	110	*	X06064	80227	73587744	73638781	51038	+	0	overlapStart	0	PAAF1
chr11	73693679	73693884	206	*	X06065	7351	73685716	73693889	8174	-	0	inside	4	UCP2
chr11	74109667	74109863	197	*	X06066	283209	74041361	74109502	68142	-	164	upstream	164	PGM2L1
chr11	74204518	74204542	25	*	X06070	387787	74202923	74204755	1833	-	0	inside	212	LIPT2
chr11	74204573	74204643	71	*	X06071	387787	74202923	74204755	1833	-	0	inside	111	LIPT2
chr11	74204692	74204703	12	*	X06072	387787	74202923	74204755	1833	-	0	inside	51	LIPT2
chr11	74660035	74660393	359	*	X06073	143570	74518784	74660232	141449	-	0	overlapStart	0	XRRA1
chr11	74660035	74660393	359	*	X06073	9789	74660292	74690076	29785	+	0	overlapStart	0	SPCS2
chr11	74952144	74952155	12	*	X06075	100507050	74951950	74954749	2800	+	0	inside	193	TPBGL
chr11	74952207	74952223	17	*	X06076	100507050	74951950	74954749	2800	+	0	inside	256	TPBGL
chr11	75062893	75063256	364	*	X06079	408	74971166	75062875	91710	-	17	upstream	17	ARRB1
chr11	75110515	75110817	303	*	X06080	6079	75111435	75111582	148	+	617	upstream	617	SNORD15A
chr11	75110515	75110817	303	*	X06080	6188	75110535	75133345	22811	+	0	overlapStart	0	RPS3
chr11	75273301	75273400	100	*	X06081	871	75273101	75283849	10749	+	0	inside	199	SERPINH1
chr11	76092124	76092168	45	*	X06084	5612	76061004	76091880	30877	-	243	upstream	243	THAP12
chr11	76092564	76092578	15	*	X06085	5612	76061004	76091880	30877	-	683	upstream	683	THAP12
chr11	76092605	76092634	30	*	X06086	5612	76061004	76091880	30877	-	724	upstream	724	THAP12
chr11	76092649	76092685	37	*	X06087	5612	76061004	76091880	30877	-	768	upstream	768	THAP12
chr11	76155686	76155756	71	*	X06088	56946	76156069	76262589	106521	+	312	upstream	312	EMSY
chr11	76155882	76155894	13	*	X06089	56946	76156069	76262589	106521	+	174	upstream	174	EMSY
chr11	76156120	76156174	55	*	X06090	56946	76156069	76262589	106521	+	0	inside	50	EMSY
chr11	77348679	77348975	297	*	X06095	1207	77327196	77348851	21656	-	0	overlapStart	0	CLNS1A
chr11	77530589	77530633	45	*	X06096	28971	77532197	77629464	97268	+	1563	upstream	1563	AAMDC
chr11	77530647	77530667	21	*	X06097	28971	77532197	77629464	97268	+	1529	upstream	1529	AAMDC
chr11	77531779	77531927	149	*	X06098	28971	77532197	77629464	97268	+	269	upstream	269	AAMDC
chr11	77531779	77531927	149	*	X06098	51773	77377274	77531880	154607	-	0	overlapStart	0	RSF1
chr11	77705604	77705618	15	*	X06099	92105	77589766	77705717	115952	-	0	inside	98	INTS4
chr11	77705691	77705781	91	*	X06100	92105	77589766	77705717	115952	-	0	overlapStart	0	INTS4
chr11	77790723	77791096	374	*	X06101	100532726	77726761	77791265	64505	-	0	inside	168	NDUFC2-KCTD14
chr11	77790723	77791096	374	*	X06101	4718	77779393	77791265	11873	-	0	inside	168	NDUFC2
chr11	77850491	77850511	21	*	X06102	100289388	77850839	77885023	34185	+	327	upstream	327	KCTD21-AS1
chr11	77850491	77850511	21	*	X06102	79053	77811988	77850699	38712	-	0	inside	187	ALG8
chr11	77850526	77850759	234	*	X06103	100289388	77850839	77885023	34185	+	79	upstream	79	KCTD21-AS1
chr11	77850526	77850759	234	*	X06103	79053	77811988	77850699	38712	-	0	overlapStart	0	ALG8
chr11	77850762	77850800	39	*	X06104	100289388	77850839	77885023	34185	+	38	upstream	38	KCTD21-AS1
chr11	77850762	77850800	39	*	X06104	79053	77811988	77850699	38712	-	62	upstream	62	ALG8
chr11	78128758	78128772	15	*	X06105	9846	77926336	78128868	202533	-	0	inside	95	GAB2
chr11	78285544	78285908	365	*	X06106	79731	78147007	78285909	138903	-	0	inside	0	NARS2
chr11	82782760	82782885	126	*	X06107	100506233	82783108	82784754	1647	+	222	upstream	222	RAB30-DT
chr11	82782760	82782885	126	*	X06107	27314	82692478	82782884	90407	-	0	overlapStart	0	RAB30
chr11	82782927	82782946	20	*	X06108	100506233	82783108	82784754	1647	+	161	upstream	161	RAB30-DT
chr11	82782927	82782946	20	*	X06108	27314	82692478	82782884	90407	-	42	upstream	42	RAB30
chr11	82782960	82782975	16	*	X06109	100506233	82783108	82784754	1647	+	132	upstream	132	RAB30-DT
chr11	82782960	82782975	16	*	X06109	27314	82692478	82782884	90407	-	75	upstream	75	RAB30
chr11	82783069	82783278	210	*	X06110	100506233	82783108	82784754	1647	+	0	overlapStart	0	RAB30-DT
chr11	82783069	82783278	210	*	X06110	27314	82692478	82782884	90407	-	184	upstream	184	RAB30
chr11	82868211	82868323	113	*	X06111	51585	82868137	82896835	28699	+	0	inside	73	PCF11
chr11	82996970	82997463	494	*	X06113	60492	82972502	82997414	24913	-	0	overlapStart	0	CCDC90B
chr11	85339238	85339280	43	*	X06114	1740	83166056	85338314	2172259	-	923	upstream	923	DLG2
chr11	85339238	85339280	43	*	X06114	55863	85339617	85347583	7967	+	336	upstream	336	TMEM126B
chr11	85375894	85376166	273	*	X06118	58487	85368608	85376182	7575	-	0	inside	15	CREBZF
chr11	85955549	85956379	831	*	X06120	8726	85955806	85989785	33980	+	0	overlapStart	0	EED
chr11	86511334	86511412	79	*	X06121	11098	86511491	86663830	152340	+	78	upstream	78	PRSS23
chr11	86511431	86511675	245	*	X06122	11098	86511491	86663830	152340	+	0	overlapStart	0	PRSS23
chr11	88070655	88071001	347	*	X06123	1075	88026760	88070941	44182	-	0	overlapStart	0	CTSC
chr11	89956082	89956248	167	*	X06124	26973	89933597	89956532	22936	-	0	inside	283	CHORDC1
chr11	92930732	92930837	106	*	X06125	120103	92880850	92931095	50246	-	0	inside	257	SLC36A4
chr11	92930951	92931111	161	*	X06126	120103	92880850	92931095	50246	-	0	overlapStart	0	SLC36A4
chr11	93276482	93276529	48	*	X06127	56935	93211639	93276546	64908	-	0	inside	16	SMCO4
chr11	93276678	93276777	100	*	X06128	56935	93211639	93276546	64908	-	131	upstream	131	SMCO4
chr11	93394664	93394994	331	*	X06129	85459	93394816	93463522	68707	+	0	overlapStart	0	CEP295
chr11	93474344	93474844	501	*	X06130	28970	93474793	93496247	21455	+	0	overlapStart	0	C11orf54
chr11	93474344	93474844	501	*	X06130	79101	93463447	93474703	11257	-	0	overlapStart	0	TAF1D
chr11	93517471	93517678	208	*	X06131	9440	93517405	93546496	29092	+	0	inside	65	MED17
chr11	94706679	94706794	116	*	X06134	51503	94695787	94706776	10990	-	0	overlapStart	0	CWC15
chr11	94706679	94706794	116	*	X06134	55693	94706845	94732676	25832	+	50	upstream	50	KDM4D
chr11	94823133	94823202	70	*	X06136	23052	94822974	94865815	42842	+	0	inside	158	ENDOD1
chr11	95656941	95657443	503	*	X06137	8898	95566044	95657371	91328	-	0	overlapStart	0	MTMR2
chr11	96123401	96123449	49	*	X06138	79780	96085929	96123083	37155	-	317	upstream	317	CCDC82
chr11	96123401	96123449	49	*	X06138	8690	96123158	96126727	3570	+	0	inside	242	JRKL
chr11	96123487	96123511	25	*	X06139	79780	96085929	96123083	37155	-	403	upstream	403	CCDC82
chr11	100557926	100558265	340	*	X06140	143872	100558407	100861656	303250	+	141	upstream	141	ARHGAP42
chr11	100558290	100558304	15	*	X06141	143872	100558407	100861656	303250	+	102	upstream	102	ARHGAP42
chr11	101785981	101786007	27	*	X06142	57562	101785746	101871793	86048	+	0	inside	234	CEP126
chr11	101980653	101980665	13	*	X06143	10413	101981192	102104154	122963	+	526	upstream	526	YAP1
chr11	101980693	101980732	40	*	X06144	10413	101981192	102104154	122963	+	459	upstream	459	YAP1
chr11	101980749	101981341	593	*	X06145	10413	101981192	102104154	122963	+	0	overlapStart	0	YAP1
chr11	102217487	102217521	35	*	X06147	329	102217913	102249401	31489	+	391	upstream	391	BIRC2
chr11	102217544	102217631	88	*	X06148	329	102217913	102249401	31489	+	281	upstream	281	BIRC2
chr11	102217744	102217809	66	*	X06149	329	102217913	102249401	31489	+	103	upstream	103	BIRC2
chr11	102217876	102218141	266	*	X06150	329	102217913	102249401	31489	+	0	overlapStart	0	BIRC2
chr11	102962766	102962777	12	*	X06152	84259	102921413	102962944	41532	-	0	inside	166	DCUN1D5
chr11	105948421	105948547	127	*	X06153	143879	105921825	105948465	26641	-	0	overlapStart	0	KBTBD3
chr11	105948421	105948547	127	*	X06153	60496	105948292	105969419	21128	+	0	inside	128	AASDHPPT
chr11	107328455	107328593	139	*	X06154	143884	107197072	107328572	131501	-	0	overlapStart	0	CWF19L2
chr11	107799288	107799357	70	*	X06156	54734	107799277	107834208	34932	+	0	inside	10	RAB39A
chr11	107992365	107992405	41	*	X06157	38	107992258	108018891	26634	+	0	inside	106	ACAT1
chr11	108093713	108093927	215	*	X06158	472	108093559	108239826	146268	+	0	inside	153	ATM
chr11	108093713	108093927	215	*	X06158	4863	108028119	108093365	65247	-	347	upstream	347	NPAT
chr11	108369156	108369255	100	*	X06159	143888	108342833	108369159	26327	-	0	overlapStart	0	POGLUT3
chr11	108535836	108535925	90	*	X06160	1662	108535816	108811648	275833	+	0	inside	19	DDX10
chr11	110300749	110300791	43	*	X06165	2230	110300661	110335608	34948	+	0	inside	87	FDX1
chr11	111749778	111749790	13	*	X06169	64776	111749948	111754797	4850	+	157	upstream	157	C11orf1
chr11	111944731	111945196	466	*	X06172	120379	111934734	111944895	10162	-	0	overlapStart	0	PIH1D2
chr11	111944731	111945196	466	*	X06172	55216	111944968	111955874	10907	+	0	overlapStart	0	NKAPD1
chr11	111957335	111957609	275	*	X06173	26521	111955539	111957522	1984	-	0	overlapStart	0	TIMM8B
chr11	111957335	111957609	275	*	X06173	6392	111957548	111966525	8978	+	0	overlapStart	0	SDHD
chr11	111957646	111957664	19	*	X06174	26521	111955539	111957522	1984	-	123	upstream	123	TIMM8B
chr11	111957646	111957664	19	*	X06174	6392	111957548	111966525	8978	+	0	inside	97	SDHD
chr11	112832201	112832301	101	*	X06175	4684	112831969	113149158	317190	+	0	inside	231	NCAM1
chr11	113644431	113644469	39	*	X06176	9183	113603905	113644485	40581	-	0	inside	15	ZW10
chr11	113746246	113746246	1	*	X06177	57646	113668597	113746256	77660	-	0	inside	9	USP28
chr11	113746476	113746588	113	*	X06178	57646	113668597	113746256	77660	-	219	upstream	219	USP28
chr11	114271054	114271130	77	*	X06179	10179	114271384	114279635	8252	+	253	upstream	253	RBM7
chr11	114271054	114271130	77	*	X06179	54494	114262170	114271272	9103	-	0	inside	141	C11orf71
chr11	114271409	114271432	24	*	X06180	10179	114271384	114279635	8252	+	0	inside	24	RBM7
chr11	114271409	114271432	24	*	X06180	54494	114262170	114271272	9103	-	136	upstream	136	C11orf71
chr11	114310124	114310360	237	*	X06181	25996	114310108	114321000	10893	+	0	inside	15	REXO2
chr11	116643548	116643843	296	*	X06184	84811	116618886	116643714	24829	-	0	overlapStart	0	BUD13
chr11	118230282	118230311	30	*	X06186	9354	118230296	118269926	39631	+	0	overlapStart	0	UBE4A
chr11	118230329	118230342	14	*	X06187	9354	118230296	118269926	39631	+	0	inside	32	UBE4A
chr11	118306713	118306882	170	*	X06188	4297	118307205	118397539	90335	+	322	upstream	322	KMT2A
chr11	118307175	118307217	43	*	X06189	4297	118307205	118397539	90335	+	0	overlapStart	0	KMT2A
chr11	118307233	118307338	106	*	X06190	4297	118307205	118397539	90335	+	0	inside	27	KMT2A
chr11	118307356	118307417	62	*	X06191	4297	118307205	118397539	90335	+	0	inside	150	KMT2A
chr11	118661804	118662047	244	*	X06192	1656	118618473	118661972	43500	-	0	overlapStart	0	DDX6
chr11	118662060	118662080	21	*	X06193	1656	118618473	118661972	43500	-	87	upstream	87	DDX6
chr11	118662366	118662588	223	*	X06194	1656	118618473	118661972	43500	-	393	upstream	393	DDX6
chr11	118781611	118781683	73	*	X06195	283149	118766851	118781613	14763	-	0	overlapStart	0	BCL9L
chr11	118889034	118889198	165	*	X06196	100500840	118889654	118889722	69	+	455	upstream	455	NA
chr11	118889034	118889198	165	*	X06196	51399	118889241	118894385	5145	+	42	upstream	42	TRAPPC4
chr11	118889034	118889198	165	*	X06196	6230	118886422	118889057	2636	-	0	overlapStart	0	RPS25
chr11	118927743	118927884	142	*	X06197	10525	118914896	118927925	13030	-	0	inside	40	HYOU1
chr11	118927916	118927939	24	*	X06198	10525	118914896	118927925	13030	-	0	overlapStart	0	HYOU1
chr11	118965592	118966249	658	*	X06200	3014	118964585	118966177	1593	-	0	overlapStart	0	H2AX
chr11	118972456	118972651	196	*	X06201	1798	118967213	118972852	5640	-	0	inside	200	DPAGT1
chr11	118972737	118972981	245	*	X06202	1798	118967213	118972852	5640	-	0	overlapStart	0	DPAGT1
chr11	118973019	118973031	13	*	X06203	1798	118967213	118972852	5640	-	166	upstream	166	DPAGT1
chr11	119039422	119039477	56	*	X06204	79671	119039437	119054725	15289	+	0	overlapStart	0	NLRX1
chr11	120207105	120207257	153	*	X06205	23365	120207618	120360645	153028	+	360	upstream	360	ARHGEF12
chr11	120894761	120894924	164	*	X06206	219899	120894803	120960354	65552	+	0	overlapStart	0	TBCEL
chr11	121163535	121163546	12	*	X06207	6309	121163388	121184119	20732	+	0	inside	146	SC5D
chr11	121322375	121322434	60	*	X06208	6653	121322912	121504471	181560	+	477	upstream	477	SORL1
chr11	122932923	122932935	13	*	X06214	3312	122928200	122933186	4987	-	0	inside	250	HSPA8
chr11	122932978	122933070	93	*	X06215	3312	122928200	122933186	4987	-	0	inside	115	HSPA8
chr11	124492667	124493020	354	*	X06216	84897	124492742	124505822	13081	+	0	overlapStart	0	TBRG1
